Park Name,1990 Recreational Visits,1991 Recreational Visits,1992 Recreational Visits,1993 Recreational Visits,1994 Recreational Visits,1995 Recreational Visits,1996 Recreational Visits,1997 Recreational Visits,1998 Recreational Visits,1999 Recreational Visits,1990 - 1999 Average Recreational Visits,1990 Non-Recreational Visits,1991 Non-Recreational Visits,1992 Non-Recreational Visits,1993 Non-Recreational Visits,1994 Non-Recreational Visits,1995 Non-Recreational Visits,1996 Non-Recreational Visits,1997 Non-Recreational Visits,1998 Non-Recreational Visits,1999 Non-Recreational Visits,1990 - 1999 Average Non-Recreational Visits,1990 Recreational Hours,1991 Recreational Hours,1992 Recreational Hours,1993 Recreational Hours,1994 Recreational Hours,1995 Recreational Hours,1996 Recreational Hours,1997 Recreational Hours,1998 Recreational Hours,1999 Recreational Hours,1990 - 1999 Average Recreational Hours,1990 Non-Recreational Hours,1991 Non-Recreational Hours,1992 Non-Recreational Hours,1993 Non-Recreational Hours,1994 Non-Recreational Hours,1995 Non-Recreational Hours,1996 Non-Recreational Hours,1997 Non-Recreational Hours,1998 Non-Recreational Hours,1999 Non-Recreational Hours,1990 - 1999 Average Non-Recreational Hours,1990 Concessioner Lodging,1991 Concessioner Lodging,1992 Concessioner Lodging,1993 Concessioner Lodging,1994 Concessioner Lodging,1995 Concessioner Lodging,1996 Concessioner Lodging,1997 Concessioner Lodging,1998 Concessioner Lodging,1999 Concessioner Lodging,1990 - 1999 Average Concessioner Lodging,1990 Concessioner Camping,1991 Concessioner Camping,1992 Concessioner Camping,1993 Concessioner Camping,1994 Concessioner Camping,1995 Concessioner Camping,1996 Concessioner Camping,1997 Concessioner Camping,1998 Concessioner Camping,1999 Concessioner Camping,1990 - 1999 Average Concessioner Camping,1990 Tent Overnights,1991 Tent Overnights,1992 Tent Overnights,1993 Tent Overnights,1994 Tent Overnights,1995 Tent Overnights,1996 Tent Overnights,1997 Tent Overnights,1998 Tent Overnights,1999 Tent Overnights,1990 - 1999 Average Tent Overnights,1990 RV Overnights,1991 RV Overnights,1992 RV Overnights,1993 RV Overnights,1994 RV Overnights,1995 RV Overnights,1996 RV Overnights,1997 RV Overnights,1998 RV Overnights,1999 RV Overnights,1990 - 1999 Average RV Overnights,1990 Backcountry Overnights,1991 Backcountry Overnights,1992 Backcountry Overnights,1993 Backcountry Overnights,1994 Backcountry Overnights,1995 Backcountry Overnights,1996 Backcountry Overnights,1997 Backcountry Overnights,1998 Backcountry Overnights,1999 Backcountry Overnights,1990 - 1999 Average Backcountry Overnights,1990 Non-recreational Overnights,1991 Non-recreational Overnights,1992 Non-recreational Overnights,1993 Non-recreational Overnights,1994 Non-recreational Overnights,1995 Non-recreational Overnights,1996 Non-recreational Overnights,1997 Non-recreational Overnights,1998 Non-recreational Overnights,1999 Non-recreational Overnights,1990 - 1999 Average Non-recreational Overnights,1990 Miscellaneous Overnights,1991 Miscellaneous Overnights,1992 Miscellaneous Overnights,1993 Miscellaneous Overnights,1994 Miscellaneous Overnights,1995 Miscellaneous Overnights,1996 Miscellaneous Overnights,1997 Miscellaneous Overnights,1998 Miscellaneous Overnights,1999 Miscellaneous Overnights,1990 - 1999 Average Miscellaneous Overnights
Petrified Forest NP,"844,592","874,521","930,031","936,429","922,927","935,065","829,495","823,266","816,506","666,978","857,981","16,107","13,414","10,995",120,120,120,120,120,120,120,"4,136","1,193,943","1,341,890","1,457,234","2,160,461","2,073,316","2,037,422","1,793,287","1,650,819","1,641,297","1,589,725","1,693,939","60,401","50,301","41,046","5,556","3,120","3,228","10,296","12,576","23,904","18,768","22,920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,924,"1,087",872,907,927,545,638,761,464,781,564,503,"1,144",453,250,259,0,"1,038","1,982","1,554",775,0,0,0,0,0,0,0,0,0,0,0
Petroglyph NM,,,"68,065","66,870","85,869","88,196","90,533","92,209","77,537","72,604","80,235",,,0,0,0,0,0,0,0,0,0,,,"69,103","67,516","86,117","89,396","103,649","94,309","78,721","73,880","82,836",,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
Pictured Rocks NL,"561,973","704,894","583,110","610,811","581,281","462,687","403,684","413,963","455,120","442,916","522,044","1,850","1,850","1,850","1,850","1,850","1,850","1,850","1,850","1,850","1,850","1,850","2,095,324","3,453,530","2,137,360","2,263,746","2,158,554","2,369,454","2,089,540","2,148,926","2,365,286","2,320,556","2,340,228",613,613,613,613,613,556,556,556,556,556,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,357","13,689","9,148","10,059","10,884","12,204","11,536","11,629","13,053","13,088","11,665","3,569","4,127","2,684","3,402","3,653","3,047","3,195","3,409","3,968","4,233","3,529","10,331","11,218","10,357","9,277","11,219","13,566","11,647","12,355","13,246","13,173","11,639",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinnacles NP,"214,268","192,610","191,683","194,757","172,642","177,527","164,465","171,971","94,639","164,854","173,942",0,0,0,0,0,0,0,0,0,0,0,"919,490","617,008","603,176","707,852","627,709","643,465","594,836","620,458","343,899","599,475","627,737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,621","4,117","3,650","3,956","2,005","3,965","4,085","3,031",102,0,"2,953",598,606,431,515,410,550,726,529,24,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pipe Spring NM,"46,442","55,271","56,199","52,436","47,837","46,423","44,817","66,624","62,986","64,735","54,377",120,120,120,120,120,120,"1,800","1,800","1,800","1,800",792,"49,079","58,037","59,019","59,069","50,228","48,744","47,059","66,624","62,986","64,735","56,558",120,120,120,120,120,120,"1,800",900,900,900,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pipestone NM,"106,623","120,419","124,075","107,292","116,374","104,007","96,157","87,907","91,785","92,605","104,724",0,0,0,0,0,0,0,0,0,0,0,"266,559","301,052","310,193","268,234","290,939","260,022","240,397","219,772","229,468","231,518","261,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piscataway Park,"270,008","164,463","213,494","139,165","133,758","147,541","194,494","245,228","233,571","239,008","198,073",0,0,0,0,0,0,0,0,0,0,0,"540,016","328,926","419,615","257,876","256,889","270,105","370,873","449,935","432,799","448,906","377,594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point Reyes NS,"2,369,083","2,396,904","2,579,949","2,561,234","2,466,532","2,208,369","2,272,398","2,505,547","2,477,409","2,300,631","2,413,806","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","10,497,508","10,760,011","12,068,096","13,862,827","10,764,980","9,750,596","10,231,020","12,575,340","12,454,160","11,531,858","11,449,640","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","9,346","9,023","9,035","8,275","8,228","7,098","7,556","8,000","7,864","8,352","8,278",0,0,0,226,"3,863","4,004","2,371","2,094","3,612","2,659","1,883",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22,311","22,049","24,878","26,632","26,347","25,234","20,344","27,025","22,239","22,824","23,988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
President's Park,,,,,,,,"1,846,879","1,333,875","1,363,332","1,514,695",,,,,,,,0,0,0,0,,,,,,,,"2,500,254","1,652,705","1,780,653","1,977,871",,,,,,,,0,0,0,0,,,,,,,,0,0,0,0,,,,,,,,0,0,0,0,,,,,,,,0,0,0,0,,,,,,,,0,0,0,0,,,,,,,,0,0,0,0,,,,,,,,0,0,0,0,,,,,,,,0,0,0,0
Prince William Forest Park,"290,457","290,726","303,909","256,612","232,766","239,320","239,369","223,655","162,176","145,993","238,498",480,480,480,480,480,480,480,480,480,480,480,"2,673,989","2,607,598","2,531,272","2,645,060","2,423,304","2,390,612","2,140,024","2,015,912","2,069,788","2,210,784","2,370,834",960,960,960,960,960,960,960,960,960,960,960,0,0,0,0,0,0,0,0,0,0,0,"23,914","21,431","19,234","21,595","19,737","19,050","16,886","19,572","18,873","25,705","20,600","13,074","14,860","13,204","13,312","14,282","14,616","6,707","5,642","8,503","8,177","11,238","1,656","1,603","2,261","1,648","1,692","1,623","1,029",540,438,341,"1,283",180,222,162,36,93,97,164,142,79,91,127,0,0,0,0,0,0,0,0,0,0,0,"40,762","38,778","35,065","35,458","31,001","28,766","26,919","22,637","33,478","35,497","32,836"
Pu'uhonua o Honaunau NHP,"392,366","401,540","434,110","424,819","454,457","436,654","441,828","478,023","492,210","435,810","439,182",0,0,0,0,0,0,0,0,0,0,0,"392,366","401,540","434,110","424,819","454,457","436,654","441,828","478,023","492,210","435,810","439,182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,296","1,159","1,004","2,454","1,652","1,609",0,0,0,0,917
Pu'ukohola Heiau NHS,"63,398","70,514","48,792","42,945","44,295","45,649","46,593","46,584","57,364","58,317","52,445",0,0,"14,760","14,760","14,760","103,221","142,250","143,866","142,507","136,351","71,248","31,698","35,258","24,398","21,473","22,149","22,827","23,298","23,295","28,686","29,161","26,224",0,0,"2,460","2,460","2,460","17,196","23,699","23,968","23,741","22,715","11,870",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rainbow Bridge NM,"255,420","258,346","256,158","211,254","298,651","346,151","325,562","179,791","195,916","234,550","256,180",0,0,0,0,0,0,0,0,0,0,0,"383,130","387,521","384,237","316,884","447,980","519,229","488,346","269,689","293,875","351,828","384,272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Redwood NP,"348,458","366,280","387,781","421,027","475,033","552,464","426,938","382,488","383,188","369,726","411,338",0,0,0,0,0,0,0,0,0,0,0,"1,561,070","2,632,896","2,796,967","2,816,930","3,148,870","5,401,029","3,460,888","3,421,782","2,721,879","2,699,951","3,066,226",0,0,0,0,0,0,0,0,0,0,0,"6,022","5,653","5,506","5,600","4,916","3,958","5,240","5,255","4,475","5,439","5,206",0,0,0,0,0,0,0,0,0,0,0,"2,191","2,261","4,149","8,280","8,222","9,138","14,436","16,010","9,125","9,545","8,336",0,"49,304","49,832","40,179","52,859","150,923","63,883","44,286","43,731","49,214","54,421","1,038",878,"1,484","1,427","1,730","1,270","3,102","2,169","1,988","1,594","1,668",0,0,0,0,0,0,0,0,0,0,0,"6,631","8,752","10,050","8,603","5,441","8,736","7,113","19,535","6,979","4,127","8,597"
Richmond NBP,"428,667","475,786","473,096","92,839","82,827","85,371","77,807","77,707","82,187","87,957","196,424","77,088","77,088","77,088","152,665","150,565","138,148","147,433","149,889","150,215","149,805","126,998","288,952","332,719","318,843","221,759","196,895","197,004","195,405","218,249","200,190","197,791","236,781","11,664","11,664","11,664","38,166","37,643","34,539","36,859","37,472","37,554","37,451","29,468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rio Grande W&SR,525,628,962,470,693,493,498,489,462,678,590,0,0,0,0,0,0,0,0,0,0,0,"96,006","113,064","149,316","70,620","121,806","85,854","88,692","74,094","77,604","117,684","99,474",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,394","5,182","6,943","3,295","5,595","3,947","4,069","3,454","3,580","5,412","4,587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Creek Park,"2,204,125","2,155,770","1,971,419","2,146,546","2,332,045","2,049,141","1,873,822","2,001,085","2,015,825","1,998,719","2,074,850","12,335,276","12,369,700","12,405,843","12,373,130","12,386,845","12,385,131","12,421,270","12,385,131","12,352,420","12,386,845","12,380,159","3,532,564","3,833,367","2,910,930","3,061,917","3,805,752","2,839,150","2,485,376","2,879,360","2,764,077","2,741,687","3,085,418","6,167,638","6,184,849","6,202,925","6,186,567","6,193,426","6,192,569","6,210,639","6,192,569","6,176,213","6,193,426","6,190,082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocky Mountain NP,"2,647,323","2,751,781","2,788,868","2,780,342","2,968,450","2,878,169","2,923,755","2,965,354","3,035,422","3,186,323","2,892,579","153,936","152,030","153,875","170,525","185,245","130,278","192,030","168,169","174,655","179,930","166,067","17,978,834","19,956,884","20,354,184","20,184,036","21,774,012","20,628,816","21,254,178","21,408,540","21,979,988","23,104,530","20,862,400","45,529","36,434","44,657","37,293","27,445","16,126","40,911","39,004","39,522","39,944","36,687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"93,260","92,110","97,754","91,040","102,621","93,503","105,456","99,291","102,738","97,992","97,577","69,068","72,217","71,524","67,802","72,953","64,061","65,292","66,858","64,977","63,567","67,832","35,501","39,172","42,066","43,558","52,061","38,638","42,394","41,420","46,162","41,417","42,239",0,0,0,0,0,0,0,0,0,0,0,"10,934","11,892","14,967","16,474","20,072","13,786","18,836","18,457","21,589","46,186","19,319"
Roger Williams NMEM,"20,296","107,601","48,343","50,389","42,811","38,318","49,513","52,006","57,155","60,916","52,735",155,"7,947","67,937","70,629","60,217","53,909","69,579","73,021","80,102","85,417","56,891","22,775","43,830","40,597","42,890","36,517","32,775","42,695","44,235","48,136","51,521","40,597",31,"1,273","5,434","5,651","4,818","4,313","5,568","5,843","6,407","6,835","4,617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ross Lake NRA,0,"298,948","330,015","311,716","348,257","344,902","313,565","332,164","425,209","333,944","303,872",0,720,720,720,720,720,720,720,720,720,648,0,"1,894,900","330,015","311,716","348,257","2,051,206","1,909,349","1,762,444","2,033,833","1,747,400","1,238,912",0,720,720,720,720,720,720,720,720,720,648,0,"13,982","4,729","5,107","5,195","5,236","4,874","3,970","6,633","6,031","5,576",0,0,0,0,0,0,0,0,0,0,0,0,"23,699","24,657","23,738","28,827","28,033","26,103","23,609","27,433","21,119","22,722",0,"21,040","21,549","20,185","21,247","19,271","17,668","16,961","15,906","14,964","16,879",0,"7,156","11,824","12,290","16,376","16,627","15,990","13,716","13,688","15,555","12,322",0,0,0,0,0,0,0,0,0,0,0,0,619,"1,067","1,192","1,746","1,927","1,858","1,340","3,369","1,227","1,435"
Russell Cave NM,"23,553","20,783","27,309","30,020","32,923","35,739","26,881","27,380","26,353","27,289","27,823",740,683,"1,352",0,0,0,0,0,0,0,278,"49,319","48,982","58,642","50,353","62,004","62,363","49,782","48,433","48,706","47,809","52,639",244,899,443,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sagamore Hill NHS,"168,975","115,176","80,621","58,762","62,887","71,261","71,195","96,590","90,919","67,193","88,358",0,0,0,0,0,0,0,0,0,0,0,"253,466","172,762","120,930","88,139","94,328","178,156","177,991","241,477","227,301","167,986","172,254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saguaro NP,"702,328","679,034","810,059","828,267","768,685","732,813","671,643","739,410","716,160","749,014","739,741","1,416,160","1,451,891","1,567,787","1,653,330","2,040,105","2,203,373","2,103,595","2,007,488","2,593,876","2,675,037","1,971,264","853,686","890,669","1,149,772","1,091,708","1,016,172","1,043,340","974,378","1,052,667","1,026,905","1,114,113","1,021,341","354,041","362,971","391,949","413,335","510,027","550,845","525,899","501,872","648,471","668,761","492,817",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,129","1,516","1,523","1,593","1,501","1,539","1,573","1,592","1,839","1,594","1,540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Croix NSR,"489,274","468,790","500,960","373,518","424,835","458,525","422,653","423,622","452,748","328,506","434,343",0,0,0,0,0,0,0,0,0,0,0,"7,288,343","7,003,357","7,854,762","2,753,281","2,934,886","2,969,967","2,770,928","2,505,345","3,199,072","2,513,007","4,179,295",9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"31,846","33,312","34,466","30,530","31,904","30,771","29,474","24,258","33,621","27,297","30,748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Paul's Church NHS,,"5,987","4,712","3,341","3,869","4,495","4,346","6,032","8,069","7,442","5,366",,950,782,236,283,285,588,558,901,552,571,,"9,582","50,881","4,567","4,932","5,845","5,606","7,404","12,842","11,029","12,521",,"1,295","1,956",375,367,369,"1,088",954,"1,461",622,943,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
Saint-Gaudens NHP,"35,955","39,790","35,773","33,482","34,560","34,773","37,498","35,369","36,303","29,031","35,253",0,475,285,261,285,0,0,0,0,0,131,"54,002","58,301","55,199","49,997","68,275","68,051","73,282","68,807","70,605","55,914","62,243",0,950,560,512,570,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salem Maritime NHS,"617,428","786,942","1,079,290","542,495","623,383","693,218","600,778","688,584","802,214","762,869","719,720","3,800","3,300","2,400",800,0,6,9,9,14,7,"1,035","300,164","346,801","427,821","290,281","282,105","426,136","290,933","295,980","433,899","436,668","353,079","3,525","2,100","1,200",400,0,4,6,6,8,5,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salinas Pueblo Missions NM,"36,313","41,171","46,707","50,283","51,391","53,950","44,913","41,710","39,464","39,962","44,586",9,11,197,9,0,0,0,0,0,0,23,"60,911","68,309","87,678","85,366","109,463","109,008","92,977","88,189","82,464","82,837","86,720",25,9,"1,247",27,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,74,688,270,210,71,22,11,15,19,151
San Antonio Missions NHP,"313,443","290,519","950,496","1,230,544","1,504,518","1,087,165","1,239,970","1,328,958","1,118,905","1,224,178","1,028,870",0,0,0,0,0,0,0,0,0,0,0,"288,821","267,101","1,444,910","1,934,141","2,285,124","1,570,610","1,595,682","2,041,404","1,684,774","1,903,462","1,501,603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Francisco Maritime NHP,"3,088,265","4,317,598","3,560,895","3,649,325","3,733,911","3,631,994","3,670,972","3,530,687","3,535,081","3,535,315","3,625,404",0,0,0,0,0,0,0,0,0,0,0,"3,178,392","4,481,111","3,775,332","3,930,358","4,270,678","4,118,182","4,189,236","4,070,757","4,036,574","3,955,042","4,000,566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,477","5,545","6,318","7,071","6,971","8,880","11,047","10,270","10,229","11,425","8,023"
San Juan Island NHP,"247,823","359,168","301,452","323,987","201,516","206,039","227,104","225,851","250,285","270,671","261,390",0,0,0,0,0,0,0,0,0,0,0,"200,564","282,397","283,648","271,517","185,643","184,973","208,881","207,506","226,302","244,555","229,599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Juan NHS,"2,404,184","2,345,348","2,070,744","1,243,057","1,306,921","1,350,829","1,051,187","982,740","892,854","950,141","1,459,801",0,0,0,0,0,0,0,0,0,0,0,"5,375,620","5,205,972","4,175,524","2,149,318","2,341,259","2,589,584","1,999,876","1,885,275","1,666,052","1,824,553","2,921,303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Monica Mountains NRA,"305,972","334,272","365,215","401,739","384,324","388,047","428,524","530,198","516,249","555,529","421,007","30,383","35,388","12,000","12,000","44,880","44,880","44,880","44,880","44,880","44,880","35,905","1,087,980","1,187,558","1,228,653","1,351,497","717,244","706,322","744,690","899,582","988,857","1,071,019","998,340","32,912","36,446","18,000","18,000","359,040","359,040","359,040","359,040","359,040","359,040","225,960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,076","4,447","5,001","5,501",0,0,0,0,0,0,"1,903",23,83,0,0,0,0,0,0,0,0,11,71,75,82,89,144,144,144,144,144,144,118,0,0,0,0,0,0,0,0,0,0,0,248,417,459,505,0,0,0,0,0,0,163
Saratoga NHP,"163,910","169,919","154,661","174,913","200,210","177,278","137,366","138,405","170,227","158,602","164,549","338,520","343,314","377,213","199,238","186,167","199,757","200,872","218,745","213,222","240,665","251,771","248,201","284,294","253,055","467,840","504,743","449,975","366,065","383,818","450,519","415,737","382,425","25,342","24,323","27,327","15,937","14,895","15,982","16,070","17,501","17,056","19,253","19,369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saugus Iron Works NHS,"45,652","47,605","50,138","34,748","22,095","20,738","21,451","19,146","22,917","22,064","30,655","43,477","49,633","53,103","45,625","45,625","45,625","45,625","45,625","45,625","45,625","46,559","68,462","62,900","75,209","52,125","33,145","31,110","32,181","28,722","34,380","33,100","45,133","4,347","4,330","5,312","4,566","4,566","4,566","4,566","4,566","4,566","4,566","4,595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scotts Bluff NM,"171,788","186,813","152,710","156,056","141,820","127,385","132,166","141,613","141,606","141,453","149,341",0,0,0,0,0,0,0,0,0,0,0,"171,788","186,813","290,149","296,507","269,460","242,031","251,117","269,065","269,052","268,761","251,474",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
