Park Name,2010 Recreational Visits,2011 Recreational Visits,2012 Recreational Visits,2013 Recreational Visits,2014 Recreational Visits,2015 Recreational Visits,2016 Recreational Visits,2017 Recreational Visits,2018 Recreational Visits,2019 Recreational Visits,2010 - 2019 Average Recreational Visits,2010 Non-Recreational Visits,2011 Non-Recreational Visits,2012 Non-Recreational Visits,2013 Non-Recreational Visits,2014 Non-Recreational Visits,2015 Non-Recreational Visits,2016 Non-Recreational Visits,2017 Non-Recreational Visits,2018 Non-Recreational Visits,2019 Non-Recreational Visits,2010 - 2019 Average Non-Recreational Visits,2010 Recreational Hours,2011 Recreational Hours,2012 Recreational Hours,2013 Recreational Hours,2014 Recreational Hours,2015 Recreational Hours,2016 Recreational Hours,2017 Recreational Hours,2018 Recreational Hours,2019 Recreational Hours,2010 - 2019 Average Recreational Hours,2010 Non-Recreational Hours,2011 Non-Recreational Hours,2012 Non-Recreational Hours,2013 Non-Recreational Hours,2014 Non-Recreational Hours,2015 Non-Recreational Hours,2016 Non-Recreational Hours,2017 Non-Recreational Hours,2018 Non-Recreational Hours,2019 Non-Recreational Hours,2010 - 2019 Average Non-Recreational Hours,2010 Concessioner Lodging,2011 Concessioner Lodging,2012 Concessioner Lodging,2013 Concessioner Lodging,2014 Concessioner Lodging,2015 Concessioner Lodging,2016 Concessioner Lodging,2017 Concessioner Lodging,2018 Concessioner Lodging,2019 Concessioner Lodging,2010 - 2019 Average Concessioner Lodging,2010 Concessioner Camping,2011 Concessioner Camping,2012 Concessioner Camping,2013 Concessioner Camping,2014 Concessioner Camping,2015 Concessioner Camping,2016 Concessioner Camping,2017 Concessioner Camping,2018 Concessioner Camping,2019 Concessioner Camping,2010 - 2019 Average Concessioner Camping,2010 Tent Overnights,2011 Tent Overnights,2012 Tent Overnights,2013 Tent Overnights,2014 Tent Overnights,2015 Tent Overnights,2016 Tent Overnights,2017 Tent Overnights,2018 Tent Overnights,2019 Tent Overnights,2010 - 2019 Average Tent Overnights,2010 RV Overnights,2011 RV Overnights,2012 RV Overnights,2013 RV Overnights,2014 RV Overnights,2015 RV Overnights,2016 RV Overnights,2017 RV Overnights,2018 RV Overnights,2019 RV Overnights,2010 - 2019 Average RV Overnights,2010 Backcountry Overnights,2011 Backcountry Overnights,2012 Backcountry Overnights,2013 Backcountry Overnights,2014 Backcountry Overnights,2015 Backcountry Overnights,2016 Backcountry Overnights,2017 Backcountry Overnights,2018 Backcountry Overnights,2019 Backcountry Overnights,2010 - 2019 Average Backcountry Overnights,2010 Non-recreational Overnights,2011 Non-recreational Overnights,2012 Non-recreational Overnights,2013 Non-recreational Overnights,2014 Non-recreational Overnights,2015 Non-recreational Overnights,2016 Non-recreational Overnights,2017 Non-recreational Overnights,2018 Non-recreational Overnights,2019 Non-recreational Overnights,2010 - 2019 Average Non-recreational Overnights,2010 Miscellaneous Overnights,2011 Miscellaneous Overnights,2012 Miscellaneous Overnights,2013 Miscellaneous Overnights,2014 Miscellaneous Overnights,2015 Miscellaneous Overnights,2016 Miscellaneous Overnights,2017 Miscellaneous Overnights,2018 Miscellaneous Overnights,2019 Miscellaneous Overnights,2010 - 2019 Average Miscellaneous Overnights
Hovenweep NM,"27,386","25,858","26,710","24,959","26,808","35,117","42,862","39,970","40,574","35,399","32,564",300,300,300,300,300,300,300,300,300,300,300,"95,476","89,106","88,556","82,003","95,206","127,232","143,203","146,326","138,609","123,552","112,927",60,60,60,60,60,60,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,930,871,758,902,"1,103","1,184","1,346","1,063",877,"1,003",705,628,593,579,831,"1,272","1,211","1,420","1,331","1,321",989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hubbell Trading Post NHS,"80,578","88,231","75,061","75,678","81,475","66,324","67,276","45,800","39,361","50,285","67,007","4,584","4,584","4,584","4,584","4,584","4,584","4,584","4,584","4,584","4,584","4,584","41,632","45,585","38,781","39,101","42,095","34,267","34,759","23,663","20,334","25,982","34,620","1,056","1,056","1,056","1,056","1,056","1,056","1,056","1,056","1,056","1,056","1,056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Independence NHP,"3,751,007","3,572,770","3,594,549","3,553,070","3,648,050","4,311,582","5,067,510","4,790,758","4,576,456","4,532,459","4,139,821",0,0,0,0,0,0,0,0,0,0,0,"5,656,171","5,368,804","5,466,332","5,371,231","5,518,537","6,548,537","7,702,536","7,250,506","6,903,071","6,853,306","6,263,903",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana Dunes NP,"2,150,345","1,840,513","1,889,381","1,681,695","1,553,372","1,640,195","1,698,223","2,158,471","1,756,079","2,134,285","1,850,256","15,261","5,585","5,253","5,253","5,253","5,253","5,253","5,253","5,701","4,054","6,212","5,870,781","5,069,490","5,026,362","4,569,298","4,136,390","4,418,234","4,536,913","5,796,301","4,700,315","5,721,279","4,984,536","7,628","2,792","2,627","2,627","2,627","2,627","2,627","2,627","2,851","2,024","3,106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,065","17,978","16,538","14,051","11,643","14,746","16,716","20,082","13,308","16,316","16,044","4,375","4,845","3,170","4,014","3,655","4,089","3,790","4,885","4,598","6,468","4,389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961,0,0,0,0,0,0,0,0,0,96
Isle Royale NP,"15,793","15,892","16,663","16,274","14,560","18,684","24,966","28,196","25,798","26,410","20,324",100,144,41,109,166,142,73,133,158,291,136,"1,196,810","1,190,577","1,176,138","1,137,345","1,097,272","1,094,905","1,214,443","1,239,498","1,254,990","1,335,648","1,193,763","3,840","3,940","1,724","4,968","11,716","12,352","8,184","10,348","28,492","25,268","11,083","6,359","6,138","6,225","6,527","7,331","7,072","10,128","11,372","9,562","12,308","8,302",361,365,322,0,346,292,171,185,218,172,243,"5,502","5,130","5,463","5,289","5,758","5,133","3,160","3,850","5,173","4,902","4,936",0,0,0,0,0,0,0,0,0,0,0,"34,116","34,221","33,808","32,343","29,662","30,072","22,604","21,693","24,758","26,899","29,018",155,153,70,202,483,507,338,423,"1,180","1,035",455,"2,615","2,780","2,178","2,253","1,671",900,"12,665","12,538","11,173","9,932","5,871"
James A. Garfield NHS,"24,853","31,499","36,375","21,027","17,956","24,506","45,437","53,536","40,835","41,305","33,733",0,0,0,0,0,0,0,0,0,0,0,"49,706","62,998","72,750","42,054","35,912","49,012","90,874","107,072","81,670","82,610","67,466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean Lafitte NHP & PRES,"391,019","420,366","419,694","400,128","445,524","405,618","438,420","456,666","529,878","590,329","449,764","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","602,762","742,462","772,636","756,213","823,104","787,272","830,281","878,966","1,188,851","1,250,092","863,264","91,320","91,320","91,320","91,320","91,320","91,320","91,320","91,320","91,320","91,320","91,320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jewel Cave NM,"103,462","77,146","109,300","98,259","104,348","116,444","137,275","144,537","142,356","123,489","115,662",23,546,99,259,449,170,334,257,223,105,247,"231,871","184,992","463,113","410,232","398,247","436,424","499,771","508,805","389,928","314,886","383,827",23,546,99,259,449,170,334,257,223,105,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy Carter NHS,"64,849","66,157","69,940","67,455","62,057","67,797","66,441","60,735","51,680","50,789","62,790",0,0,0,0,0,0,0,0,0,0,0,"85,845","82,462","85,292","84,496","73,642","79,077","75,176","70,318","62,754","58,905","75,797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"John D. Rockefeller, Jr. MEM PKWY","1,222,931","1,147,986","1,197,750","1,228,502","1,264,842","1,430,337","1,411,819","1,433,292","1,504,561","1,426,666","1,326,869","10,800","10,800","10,800","10,800","10,800","10,800","10,800","10,800","10,800","10,800","10,800","1,910,308","1,863,730","1,575,195","1,567,983","1,625,427","1,894,211","1,734,386","1,754,592","1,875,919","1,699,951","1,750,170","2,700","2,700","2,700","2,700","2,700","2,700","2,700","2,700","2,700","2,700","2,700","20,274","22,303","10,448","10,738","11,748","11,803","4,911","9,102","12,454","8,588","12,237","10,580","11,358","4,978","5,774","4,199","10,825","8,352","3,885","5,661","4,743","7,036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,677","1,253","2,986",48,"1,642",0,"1,572","2,686",0,0,"1,286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,90
John Day Fossil Beds NM,"135,151","148,002","148,152","156,285","183,420","196,277","210,110","214,557","204,621","197,091","179,367",840,840,840,840,840,840,840,840,840,840,840,"156,834","171,683","171,857","181,290","212,769","227,681","243,729","248,885","237,362","228,625","208,072",84,84,84,84,84,84,84,84,84,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1
John F. Kennedy NHS,"17,466","18,466","22,642","17,273","26,273","18,485","25,467","30,399","24,077","24,838","22,539",0,0,0,0,0,0,0,0,0,0,0,"8,734","9,237","11,324","8,637","13,135","9,243","12,734","15,199","12,037","12,420","11,270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Muir NHS,"34,904","31,236","37,403","37,777","41,535","42,615","49,376","46,876","46,957","40,725","40,940","1,919","1,743","1,733","1,173","1,108",921,258,299,404,61,962,"54,501","49,188","58,394","57,043","62,302","63,921","74,063","70,314","70,436","61,087","62,125",483,438,436,295,275,231,64,75,101,15,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnstown Flood NMEM,"100,799","105,906","123,081","121,923","141,354","163,431","154,931","171,376","146,269","183,143","141,221","154,462","153,613","161,555","161,021","165,640","165,053","157,375","160,448","156,797","161,991","159,796","101,966","104,563","122,859","122,515","146,510","173,057","160,384","176,687","151,139","193,618","145,330","4,632","4,608","4,847","4,832","4,969","4,952","4,722","4,812","4,704","4,859","4,794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua Tree NP,"1,434,976","1,396,237","1,396,117","1,383,340","1,589,904","2,025,756","2,505,286","2,853,619","2,942,382","2,988,547","2,051,616","5,265","5,153","5,106","4,956","5,820","7,680","9,553","10,688","10,516","10,442","7,518","10,707,974","10,478,194","10,792,285","10,904,167","12,410,611","14,899,986","16,854,694","18,362,028","17,655,261","17,489,850","14,055,505","5,265","5,153","5,106","4,956","5,820","7,680","9,553","10,688","10,516","10,442","7,518",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"165,152","164,380","179,412","181,056","192,548","222,184","232,964","250,384","222,228","232,300","204,261","43,704","40,692","46,530","46,758","62,214","74,952","65,409","78,135","73,485","78,192","61,007","8,041","8,664","9,983","9,899","10,604","14,141","21,195","19,590","19,437","18,184","13,974",0,0,0,0,0,0,0,0,0,0,0,"70,868","67,808","62,957","72,977","80,494","74,085","77,972","72,201","77,206","60,997","71,757"
Kalaupapa NHP,"27,919","57,841","58,875","101,112","67,210","67,891","71,527","76,512","72,146","69,401","67,043",0,0,0,0,0,0,0,0,0,0,0,"223,352","462,728","471,000","808,896","537,680","543,128","572,216","223,296","188,368","166,408","419,707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaloko Honokohau NHP,"132,731","162,906","153,584","158,124","154,206","170,683","185,041","196,857","218,015","232,921","176,507",0,0,0,0,0,0,0,0,0,0,0,"300,719","371,510","343,853","352,657","344,993","383,399","419,721","446,109","486,311","526,594","397,587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Katmai NP & PRES,"55,172","48,939","39,818","28,966","30,896","37,818","37,818","37,818","37,818","84,167","43,923",0,13,0,0,0,0,0,0,0,0,1,"324,181","352,208","420,807","344,373","333,411","233,289","233,289","233,289","233,289","256,745","296,488",0,104,0,0,0,0,0,0,0,0,10,"3,895","3,825","4,219","4,216","4,216","4,216","4,216","4,216","4,216","4,268","4,150",0,0,0,0,0,0,0,0,0,0,0,"2,319","4,014","3,547","2,881","1,898","2,098","2,098","2,098","2,098","2,560","2,561",0,0,0,0,0,0,0,0,0,0,0,483,400,"2,754",483,483,483,483,483,483,458,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenai Fjords NP,"297,596","346,852","281,279","283,502","270,666","296,697","346,534","303,598","321,596","356,601","310,492",0,0,0,0,0,0,0,0,0,0,0,"826,267","923,826","889,849","899,930","843,730","936,264","1,159,562","967,057","1,104,023","1,175,974","972,648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,284","1,250",986,822,"1,130","1,434","1,514","1,176","1,080","1,076","1,175",0,0,0,0,0,0,0,0,0,0,0,"1,692",541,514,279,432,640,648,674,676,566,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kennesaw Mountain NBP,"1,512,191","1,748,436","1,935,909","1,924,076","2,119,013","2,174,870","2,360,256","2,593,725","2,549,164","2,621,050","2,153,869","25,688,103","25,588,794","25,520,780","25,525,205","25,436,401","25,404,019","25,340,650","25,235,265","25,283,363","25,343,800","25,436,638","2,315,892","2,663,629","2,949,083","2,927,272","3,218,995","3,303,084","3,578,761","3,996,142","3,917,107","4,197,602","3,306,757","4,110,097","4,094,206","4,083,324","4,084,033","4,069,824","4,064,642","4,054,503","4,037,641","4,045,337","4,055,009","4,069,862",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keweenaw NHP,,,,,,,"14,612","16,479","20,416","20,535","18,011",,,,,,,985,"1,543","1,066",916,"1,128",,,,,,,"29,866","34,835","38,865","37,133","35,175",,,,,,,985,"1,543","1,066",916,"1,128",,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0
Kings Canyon NP,"598,205","566,810","591,033","567,544","502,268","468,106","607,479","692,932","699,023","632,110","592,551","21,664","21,603","21,702","19,733","27,328","31,756","30,638","28,326","28,923","29,261","26,093","19,434,316","18,489,536","19,136,962","18,684,495","16,510,022","15,252,100","20,206,635","23,087,605","22,880,404","21,026,493","19,470,857","86,656","86,412","86,808","78,932","109,312","127,024","122,552","113,304","115,692","117,044","104,374","39,752","38,281","26,215","43,597","50,938","47,293","50,079","55,293","58,563","57,092","46,710",0,0,0,0,0,0,0,0,0,0,0,"85,501","83,502","80,529","77,260","81,537","73,622","110,490","124,284","114,921","103,643","93,529","37,422","30,611","33,044","29,558","25,783","24,531","32,686","37,906","40,043","32,589","32,417","15,203","11,186","12,121","13,303","15,603","10,765","12,046","25,645","23,876","15,650","15,540",0,0,0,0,0,0,0,0,0,0,0,"13,550","18,695","17,952","22,016","19,560","1,871","2,397","2,601","2,341","2,411","10,339"
Kings Mountain NMP,"275,555","272,325","265,713","247,632","251,093","257,077","263,357","291,841","287,635","262,031","267,426","268,086","262,160","256,712","239,897","240,586","248,481","252,780","278,085","277,615","253,144","257,755","304,901","286,788","271,781","224,673","270,045","245,570","284,299","364,018","262,461","226,036","274,057","44,662","43,676","42,768","39,966","40,083","41,397","42,113","46,328","46,250","42,174","42,942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,92,267,107,154,87,79,82,60,67,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klondike Gold Rush NHP Alaska,"797,716","795,150","854,250","928,150","1,085,202","919,661","912,351","906,485","1,017,298","1,116,161","933,242",0,0,0,0,0,0,0,0,0,0,0,"3,256,468","3,203,840","3,454,949","3,754,433","4,193,953","3,717,704","3,681,739","3,706,040","4,178,362","4,597,749","3,774,524",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,740","1,370","2,221","1,848","1,470","2,264","2,449","2,649","1,315","1,790","2,012",0,0,2,0,0,0,0,0,0,0,0,"4,497","4,222","3,908","4,205","4,170","4,559","5,061","5,637","5,508","5,821","4,759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klondike Gold Rush NHP Seattle,"65,870","64,898","60,198","61,942","62,022","60,372","69,435","84,759","82,646","109,799","72,194",0,0,0,0,0,0,0,0,0,0,0,"115,273","113,574","105,346","108,398","108,537","105,650","121,511","148,329","144,631","192,148","126,340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knife River Indian Villages NHS,"21,721","16,025","16,010","14,476","10,750","11,377","13,328","11,644","11,682","10,354","13,737",662,541,705,635,633,707,"1,444",974,519,552,737,"34,364","25,224","25,592","22,128","15,486","16,451","18,117","15,232","16,392","14,948","20,393",333,274,355,316,316,353,721,487,260,279,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kobuk Valley NP,"3,164","11,485","29,550","16,875",0,0,"15,500","15,500","14,937","15,766","12,278",370,"4,843","14,300","7,180",0,0,"7,750","7,750","7,750","7,750","5,769","8,300","26,950","81,450","48,600",0,0,"50,900","50,900","54,087","58,789","37,998","2,960","38,744","114,400","57,440",0,0,"62,000","62,000","62,000","62,000","46,154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,"4,896","8,400","5,925",0,0,"7,050","7,050","7,050","7,050","4,792",246,"4,819","8,500","6,975",0,0,"7,100","7,100","5,350","7,100","4,719",0,0,0,0,0,0,0,0,0,0,0
Korean War Veterans Memorial,"3,072,716","3,073,430","3,267,124","3,209,279","3,767,287","4,077,835","4,084,298","4,155,947","4,107,520","3,841,633","3,665,707",0,0,0,0,0,0,0,0,0,0,0,"1,536,356","1,536,714","1,633,564","1,604,641","1,883,641","2,038,917","2,042,150","2,077,973","2,053,760","1,920,815","1,832,853",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Chelan NRA,"39,249","43,827","40,830","37,315","35,360","32,186","45,514","38,464","38,839","38,785","39,037",0,0,0,0,0,0,0,0,0,0,0,"392,986","405,180","314,872","382,628","430,569","380,278","525,514","503,701","487,025","527,626","435,038",0,0,0,0,0,0,0,0,0,0,0,"6,440","6,542","2,464","5,620","6,799","6,117","8,113","8,420","8,412","9,548","6,848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,748","4,053","4,395","4,151","5,614","4,802","6,314","6,293","6,217","7,398","5,299",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1
Lake Clark NP & PRES,"9,931","5,158","11,639","13,000","16,100","17,818","21,102","22,755","14,479","17,157","14,914",0,0,0,0,0,0,0,0,0,0,0,"133,140","52,798","94,492","78,272","80,028","83,288","184,896","203,866","187,314","49,406","114,750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,149","1,931","3,237","2,376","2,174","2,166","6,486","7,198","7,198",686,"3,860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Mead NRA,"7,080,758","6,396,682","6,285,439","6,344,714","6,942,873","7,298,465","7,175,891","7,882,339","7,578,958","7,499,049","7,048,517","256,815","232,005","227,969","230,119","251,813","264,711","260,265","285,887","274,885","271,986","255,646","59,208,983","54,566,307","51,506,073","50,365,221","53,598,930","55,292,267","54,025,241","60,230,295","57,749,340","60,479,091","55,702,175","1,540,890","1,392,025","1,367,815","1,380,715","1,510,885","1,588,266","1,561,594","1,715,326","1,649,307","1,631,917","1,533,874","21,760","18,154","20,740","17,276","21,027","21,162","25,231","22,339","21,484","35,399","22,457","141,347","137,945","133,072","84,928","42,667","47,643","44,662","97,883","94,068","134,594","95,881","118,311","113,959","109,686","104,173","113,429","110,311","98,223","114,831","118,462","120,985","112,237","150,578","145,038","139,601","132,587","144,364","140,395","125,008","146,147","150,768","153,981","142,847","180,643","180,339","170,771","170,413","168,814","152,007","155,433","157,974","126,739","219,510","168,264","175,659","177,244","180,672","124,953","94,305","80,845","103,004",0,0,0,"93,668","158,349","150,742","61,999","57,504","60,201","58,689","57,149","57,181","54,379","49,367","76,556"
Lake Meredith NRA,"883,586","734,030","502,457","554,272","692,195","831,374","1,025,613","1,329,076","1,106,233","1,328,340","898,718",0,0,0,0,0,0,0,0,0,0,0,"2,376,638","1,981,735","1,439,685","1,541,990","1,902,287","2,344,327","2,915,230","3,891,715","3,222,228","3,967,646","2,558,348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,780","3,646","8,545","2,853","3,762","5,431","6,961","11,385","8,889","12,636","6,889","17,469","13,318","10,823","9,768","14,099","24,657","31,132","48,701","40,525","57,418","26,791",0,0,26,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,134,545,0,0,0,0,0,0,0,68
Lake Roosevelt NRA,"1,324,074","1,523,474","1,781,972","1,254,409","1,180,898","1,170,843","1,253,571","1,304,403","1,276,722","1,358,818","1,342,918","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","5,162,349","5,581,679","5,807,250","4,900,630","4,285,450","4,073,072","4,325,277","4,203,039","3,966,621","3,897,636","4,620,300",600,600,600,600,600,600,600,600,600,600,600,"9,003","7,230","5,056","4,740","5,000","4,950","3,350","4,420","1,850","2,716","4,832","4,040","3,638","4,243","3,006","2,474","1,731","3,364","3,470",0,"2,948","2,891","55,977","66,303","58,813","62,373","45,858","44,359","45,721","38,885","34,711","31,402","48,440","72,325","67,997","61,221","61,201","52,419","46,267","49,827","45,394","42,512","38,921","53,808","1,774","2,005","1,083","2,543","3,371","3,101","3,029","2,944","2,824","2,649","2,532",0,0,0,0,0,0,0,0,0,0,0,"16,819","15,587","11,589","15,095","12,053","9,810","12,059","10,938","11,647","2,952","11,855"
Lassen Volcanic NP,"384,570","351,269","407,653","427,409","432,977","468,092","536,068","507,256","499,435","517,039","453,177",0,0,0,0,0,0,0,0,0,0,0,"4,379,823","3,967,512","4,251,693","4,787,856","4,831,152","5,590,719","5,675,964","5,467,248","5,386,551","5,490,609","4,982,913",0,0,0,0,0,0,0,0,0,0,0,"5,123","4,858","4,607","5,119","5,904","6,209","6,182","5,575","3,519","5,487","5,258",0,0,0,0,0,0,0,0,0,"2,154",215,"55,926","47,964","48,837","54,435","56,334","73,794","59,742","56,772","59,733","56,856","57,039","23,583","21,822","21,234","25,620","27,054","28,422","27,633","29,730","28,038","29,916","26,305","6,006","6,104","4,173","5,905","5,898","9,170","9,057","6,724","7,320","6,685","6,704",0,0,0,0,0,0,0,0,0,0,0,"8,048","7,819","7,138","14,797","11,157","14,889","14,508","16,614","15,197","12,634","12,280"
