Park Name,2000 Recreational Visits,2001 Recreational Visits,2002 Recreational Visits,2003 Recreational Visits,2004 Recreational Visits,2005 Recreational Visits,2006 Recreational Visits,2007 Recreational Visits,2008 Recreational Visits,2009 Recreational Visits,2000 - 2009 Average Recreational Visits,2000 Non-Recreational Visits,2001 Non-Recreational Visits,2002 Non-Recreational Visits,2003 Non-Recreational Visits,2004 Non-Recreational Visits,2005 Non-Recreational Visits,2006 Non-Recreational Visits,2007 Non-Recreational Visits,2008 Non-Recreational Visits,2009 Non-Recreational Visits,2000 - 2009 Average Non-Recreational Visits,2000 Recreational Hours,2001 Recreational Hours,2002 Recreational Hours,2003 Recreational Hours,2004 Recreational Hours,2005 Recreational Hours,2006 Recreational Hours,2007 Recreational Hours,2008 Recreational Hours,2009 Recreational Hours,2000 - 2009 Average Recreational Hours,2000 Non-Recreational Hours,2001 Non-Recreational Hours,2002 Non-Recreational Hours,2003 Non-Recreational Hours,2004 Non-Recreational Hours,2005 Non-Recreational Hours,2006 Non-Recreational Hours,2007 Non-Recreational Hours,2008 Non-Recreational Hours,2009 Non-Recreational Hours,2000 - 2009 Average Non-Recreational Hours,2000 Concessioner Lodging,2001 Concessioner Lodging,2002 Concessioner Lodging,2003 Concessioner Lodging,2004 Concessioner Lodging,2005 Concessioner Lodging,2006 Concessioner Lodging,2007 Concessioner Lodging,2008 Concessioner Lodging,2009 Concessioner Lodging,2000 - 2009 Average Concessioner Lodging,2000 Concessioner Camping,2001 Concessioner Camping,2002 Concessioner Camping,2003 Concessioner Camping,2004 Concessioner Camping,2005 Concessioner Camping,2006 Concessioner Camping,2007 Concessioner Camping,2008 Concessioner Camping,2009 Concessioner Camping,2000 - 2009 Average Concessioner Camping,2000 Tent Overnights,2001 Tent Overnights,2002 Tent Overnights,2003 Tent Overnights,2004 Tent Overnights,2005 Tent Overnights,2006 Tent Overnights,2007 Tent Overnights,2008 Tent Overnights,2009 Tent Overnights,2000 - 2009 Average Tent Overnights,2000 RV Overnights,2001 RV Overnights,2002 RV Overnights,2003 RV Overnights,2004 RV Overnights,2005 RV Overnights,2006 RV Overnights,2007 RV Overnights,2008 RV Overnights,2009 RV Overnights,2000 - 2009 Average RV Overnights,2000 Backcountry Overnights,2001 Backcountry Overnights,2002 Backcountry Overnights,2003 Backcountry Overnights,2004 Backcountry Overnights,2005 Backcountry Overnights,2006 Backcountry Overnights,2007 Backcountry Overnights,2008 Backcountry Overnights,2009 Backcountry Overnights,2000 - 2009 Average Backcountry Overnights,2000 Non-recreational Overnights,2001 Non-recreational Overnights,2002 Non-recreational Overnights,2003 Non-recreational Overnights,2004 Non-recreational Overnights,2005 Non-recreational Overnights,2006 Non-recreational Overnights,2007 Non-recreational Overnights,2008 Non-recreational Overnights,2009 Non-recreational Overnights,2000 - 2009 Average Non-recreational Overnights,2000 Miscellaneous Overnights,2001 Miscellaneous Overnights,2002 Miscellaneous Overnights,2003 Miscellaneous Overnights,2004 Miscellaneous Overnights,2005 Miscellaneous Overnights,2006 Miscellaneous Overnights,2007 Miscellaneous Overnights,2008 Miscellaneous Overnights,2009 Miscellaneous Overnights,2000 - 2009 Average Miscellaneous Overnights
Pictured Rocks NL,"422,683","421,312","429,229","382,456","381,854","476,888","419,298","441,521","398,774","448,215","422,223","1,850","1,850","1,850","1,850","1,850","1,850","1,850","1,850","1,850","1,850","1,850","2,241,316","2,233,348","2,306,036","2,018,665","2,013,510","2,401,694","2,149,802","2,329,734","2,100,813","2,304,358","2,209,928",556,556,556,556,556,556,556,556,556,556,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,121","13,240","12,865","10,737","11,512","12,274","10,569","12,483","11,570","11,738","12,011","3,618","3,437","3,912","3,517","3,564","3,682","3,288","3,776","2,740","2,991","3,453","13,849","13,773","15,952","12,904","11,929","11,497","12,399","15,055","13,786","13,688","13,483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinnacles NP,"162,110","178,243","162,266","162,791","157,397","170,994","158,824","161,019","166,988","171,112","165,174",0,0,0,0,0,0,0,0,0,0,0,"590,989","646,320","591,078","594,462","572,182","624,029","871,836","963,379","1,041,039","826,292","732,161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,"9,524",987,0,0,0,0,0,0,"10,459","14,256","17,115",0,"4,183",0,0,0,0,0,0,"3,174","3,314","3,094",0,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pipe Spring NM,"51,993","50,783","54,734","56,341","57,569","54,704","50,923","46,574","47,418","49,433","52,047","1,800","1,800",412,404,404,404,404,404,404,404,684,"51,993","50,783","54,734","56,341","57,569","54,704","50,923","46,574","47,418","49,433","52,047",900,900,900,900,900,900,900,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pipestone NM,"92,391","88,512","84,299","82,290","81,773","69,820","66,867","72,422","80,137","69,539","78,805",0,0,0,0,0,0,0,0,0,0,0,"230,984","221,287","210,738","205,719","204,427","174,547","167,156","181,051","200,340","173,839","197,009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piscataway Park,"201,177","251,261","229,607","184,823","190,745","176,174","199,443","184,636","324,394","234,186","217,645",0,0,0,0,0,0,0,0,0,0,0,"380,340","471,097","426,603","348,811","356,959","329,536","368,572","343,865","613,933","436,231","407,595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point Reyes NS,"2,325,336","2,222,762","2,395,693","2,224,882","1,960,055","1,988,585","2,065,083","2,206,294","2,248,203","2,170,646","2,180,754","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","11,603,687","11,469,002","11,907,150","11,178,509","9,783,110","9,800,648","10,243,791","11,006,320","11,255,173","11,002,753","10,925,014","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","8,387","8,067","7,414","6,925","6,136","6,535","6,559","8,341","8,874","8,893","7,613","2,408","2,558","4,123","3,502","3,541","3,173","3,595","4,001","3,915","4,239","3,506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23,566","22,944","22,025","24,363","25,803","22,829","22,725","24,425","26,706","28,098","24,348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
President's Park,"1,219,143","1,401,108","853,993","723,575","1,333,967","1,204,270","1,061,387","1,058,774","1,178,845","1,475,182","1,151,024",0,0,0,0,0,0,0,0,0,0,0,"1,617,865","2,173,253","1,226,815","999,103","2,038,683","1,764,095","1,596,511","1,571,805","1,786,747","2,332,425","1,710,730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prince William Forest Park,"175,581","217,721","248,577","212,180","220,044","232,213","209,312","295,853","345,361","368,365","252,521",480,480,480,480,480,480,480,480,480,480,480,"2,176,124","2,367,248","2,694,876","2,259,856","2,421,512","2,525,728","2,297,752","2,502,624","2,718,292","2,772,920","2,473,693",960,960,960,960,960,960,960,960,960,960,960,0,0,0,0,0,0,0,0,0,0,0,"24,711","24,041","23,919","21,580","22,263","21,244","22,371","21,969","20,196","20,039","22,233","6,908","11,706","2,957","2,366","4,608","5,653","2,972","2,405","2,824","4,206","4,661",863,486,373,313,594,500,809,429,455,374,520,65,64,70,44,337,191,283,353,396,317,212,0,0,0,0,0,0,0,0,0,0,0,"31,170","28,694","46,094","36,987","39,447","42,670","36,650","32,319","34,353","32,290","36,067"
Pu'uhonua o Honaunau NHP,"419,518","402,071","377,125","596,961","819,221","476,237","485,145","489,785","414,667","397,665","487,840",0,0,0,0,0,0,0,0,0,0,0,"419,518","402,071","377,125","596,961","819,221","476,237","485,145","489,785","414,667","397,665","487,840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,"54,256","54,745","60,851","103,040","101,092","112,137","98,026","104,907","92,584","99,042","88,068","133,910","126,180","143,683","143,465","143,556","150,535","193,953","138,883","112,901","120,030","140,710","27,132","27,375","30,426","51,519","50,546","56,067","49,014","52,453","46,294","49,520","44,035","22,310","21,022","23,936","23,902","23,917","25,079","32,313","23,139","18,809","19,998","23,443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rainbow Bridge NM,"197,614","189,750","167,736","98,865","73,675","81,206","87,642","81,607","95,567","113,460","118,712",0,0,0,0,0,0,0,0,0,0,0,"296,423","284,627","251,608","148,300","110,516","121,810","131,466","122,414","143,353","170,192","178,071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Redwood NP,"383,253","388,352","404,789","408,126","392,029","394,144","383,780","385,171","396,899","444,426","398,097",0,0,0,0,0,0,0,0,0,0,0,"2,522,073","2,086,879","2,202,558","2,245,174","1,734,376","1,641,673","1,623,004","1,625,534","1,664,544","1,858,528","1,920,434",0,0,0,0,0,0,0,0,0,0,0,"5,288","5,169","5,443","5,037","4,415","4,199","4,754","5,314","6,122","5,705","5,145",0,0,0,0,0,0,0,0,0,0,0,"10,357","4,049","7,889","9,833","1,736","1,620","1,407","1,310","1,521","1,541","4,126","37,964","19,584","18,652","15,939",140,0,0,0,0,0,"9,228","1,404","1,537","1,640","1,095","1,392","1,031","1,109","1,005","1,384","1,338","1,294",0,0,0,0,0,0,0,0,0,0,0,"3,514","4,116","4,796","5,908","5,444","5,454","6,150","5,615","3,924","5,977","5,090"
Richmond NBP,"90,422","108,244","106,397","96,014","84,876","68,438","141,151","132,578","120,823","134,634","108,358","148,851","145,791","148,863","149,107","150,180","149,548","148,918","151,337","147,848","149,200","148,964","230,094","338,981","328,464","333,847","313,524","328,715","329,990","322,215","291,246","328,173","314,525","37,213","36,449","37,215","37,276","37,544","37,387","37,229","37,834","36,962","37,299","37,241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rio Grande W&SR,909,"1,086",939,656,588,319,135,"1,660","1,606",947,885,0,0,0,0,0,0,0,0,0,0,0,"82,590","116,076","55,770","64,152","88,416","50,322","20,442","180,480","130,236","94,818","88,330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,123","5,651","3,028","3,165","4,125","2,336",953,"8,765","6,631","4,661","4,344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Creek Park,"2,039,559","2,185,813","2,075,687","2,036,731","2,115,516","2,132,088","2,181,863","2,061,366","2,076,466","2,076,500","2,098,159","12,417,842","12,352,420","12,367,986","12,386,842","12,591,679","12,385,128","12,381,699","12,386,843","12,421,267","12,367,987","12,405,969","2,843,651","3,116,824","2,452,750","2,422,664","2,464,581","2,560,160","2,638,106","2,366,939","2,425,685","2,376,235","2,566,760","6,208,925","6,176,213","6,183,991","6,193,419","6,295,836","6,192,562","6,190,848","6,193,419","6,210,631","6,183,991","6,202,984",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocky Mountain NP,"3,185,392","3,139,685","2,988,475","3,067,256","2,781,899","2,798,368","2,743,676","2,895,383","2,757,390","2,822,325","2,917,985","194,652","178,624","149,592","182,189","168,747","182,671","184,244","195,491","172,362","169,204","177,778","22,816,496","22,199,886","21,232,940","21,747,639","19,679,258","20,047,143","19,762,057","20,733,804","19,805,087","19,667,887","20,769,220","41,122","39,840","37,516","40,126","39,050","40,163","40,291","41,187","39,337","39,086","39,772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"98,700","95,055","93,843","97,929","90,603","96,198","93,717","103,278","90,690","83,925","94,394","64,734","70,638","66,909","73,350","63,252","61,623","64,641","59,826","52,302","45,957","62,323","40,528","41,285","39,178","36,012","23,928","33,745","35,227","36,078","47,701","31,912","36,559",0,0,0,0,0,0,0,0,0,0,0,"27,547","3,133","6,451","1,716","8,959","11,992","12,665","10,912","13,104","9,077","10,556"
Roger Williams NMEM,"56,240","51,816","58,243","54,482","50,677","50,668","52,671","49,348","46,154","50,397","52,070","78,907","72,735","81,619","76,541","71,284","71,293","74,190","69,451","65,085","71,160","73,227","47,819","44,062","49,575","46,423","43,268","43,199","43,658","41,490","38,284","42,505","44,028","6,312","5,820","6,531","6,123","5,702","5,703","5,937","5,555","5,208","5,694","5,859",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ross Lake NRA,"273,696","331,343","387,216","346,542","313,497","279,581","265,022","290,701","253,333","288,458","302,939",720,720,720,720,720,720,720,720,720,720,720,"1,657,128","1,567,151","1,691,581","1,615,931","1,131,654","1,157,590","1,427,974","1,406,004","1,514,514","1,819,908","1,498,944",720,720,720,720,720,720,720,720,720,720,720,"7,040","6,007","6,190","7,874",0,0,"5,949","5,000","7,159","7,637","5,286",0,0,0,0,0,0,0,0,0,0,0,"19,678","19,561","19,008","16,224","10,732","14,913","16,226","17,352","19,882","26,685","18,026","14,233","12,303","12,865","12,049","7,622","5,652","8,037","9,298","10,038","13,025","10,512","16,075","12,056","14,831","14,263","14,084","14,905","16,287","14,369","14,376","14,751","14,600",0,0,0,0,0,0,0,0,0,0,0,617,"1,566","1,456","2,476","1,651","1,117","1,959",453,"1,095","1,713","1,410"
Russell Cave NM,"23,465","20,449","27,912","22,892","22,350","23,496","24,851","49,164","36,375","24,087","27,504",0,0,0,0,0,0,0,0,0,0,0,"44,385","38,318","49,110","40,919","39,154","39,643","40,669","78,494","58,217","39,626","46,854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sagamore Hill NHS,"53,182","45,176","42,526","42,396","41,082","38,009","43,719","43,698","53,772","53,800","45,736",0,0,0,0,0,0,0,0,0,0,0,"132,957","112,942","106,319","105,994","102,707","95,026","109,301","109,249","134,433","134,503","114,343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saguaro NP,"765,195","725,874","615,045","643,697","651,464","727,208","619,983","658,477","699,137","665,234","677,131","2,633,397","2,599,632","2,822,786","2,834,381","2,950,311","2,902,342","2,520,412","2,188,834","2,040,044","2,161,236","2,565,338","1,177,882","1,197,126","974,825","1,011,516","1,034,208","1,051,939","915,797","967,671","1,062,859","965,494","1,035,932","658,351","649,911","705,696","708,595","737,577","725,588","630,103","547,209","510,012","540,307","641,335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,560","1,683","1,424","1,208","2,203","1,447","1,552","1,295","1,599","1,599","1,557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Croix NSR,"369,736","257,903","279,060","282,838","313,904","521,695","506,841","519,330","523,595","564,326","413,923",0,0,0,0,0,0,0,0,0,0,0,"2,473,192","2,726,564","2,974,817","2,884,580","3,170,214","7,114,752","6,522,185","6,737,305","6,619,339","7,067,219","4,829,017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23,968","31,451","33,996","32,555","37,521","90,971","82,689","85,873","83,631","88,928","59,158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Paul's Church NHS,"9,771","11,756","14,573","11,473","13,938","13,869","14,431","14,909","14,538","14,432","13,369",382,407,397,385,517,417,398,440,450,505,430,"15,687","18,202","23,073","16,282","23,271","21,993","23,112","20,012","19,221","19,152","20,001",192,190,170,146,418,210,172,256,276,288,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint-Gaudens NHP,"37,030","37,550","34,239","30,907","30,725","26,943","25,858","29,091","29,819","34,558","31,672",0,0,0,0,0,0,0,0,0,0,0,"71,185","76,169","66,729","60,229","59,748","52,466","50,401","56,824","58,723","68,004","62,048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salem Maritime NHS,"796,318","748,747","759,402","649,132","782,791","676,216","761,945","843,520","856,935","723,088","759,809",2,2,4,3,1,0,11,6,8,4,4,"512,473","930,722","379,114","324,696","548,485","341,341","578,622","892,070","889,010","393,452","578,999",2,2,4,2,1,0,7,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salinas Pueblo Missions NM,"34,842","34,568","35,670","33,827","34,216","34,810","32,996","33,060","31,248","37,848","34,309",0,0,0,0,0,0,0,0,0,0,0,"72,332","72,049","74,043","70,866","71,383","72,682","69,464","69,317","65,408","78,152","71,570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,0,0,0,0,0,0,0,3
Salt River Bay NHP & Ecological Pres,,,,,,,"2,526","1,455","2,184","2,540","2,176",,,,,,,0,0,0,0,0,,,,,,,"2,526","1,455","2,184","2,540","2,176",,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0
San Antonio Missions NHP,"1,393,894","1,370,082","1,481,462","1,330,326","1,102,445","1,139,133","1,173,771","1,208,498","1,303,212","1,567,667","1,307,049",0,0,0,0,0,0,0,0,0,0,0,"2,223,927","2,171,675","2,240,144","2,218,116","1,609,288","1,689,706","1,801,078","1,857,342","2,078,836","2,566,235","2,045,635",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Francisco Maritime NHP,"3,433,066","3,256,974","3,558,544","3,984,826","4,055,479","3,976,056","3,984,645","4,042,022","4,086,211","4,152,497","3,853,032",0,0,0,0,0,0,0,0,0,0,0,"3,800,413","3,514,597","4,032,533","4,442,724","4,380,125","4,354,549","4,246,470","4,202,709","4,332,891","4,362,804","4,166,982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,569","11,381","11,919","11,217","11,552","11,039","10,961","10,354","10,681","11,208","11,288"
San Juan Island NHP,"267,718","301,067","255,215","246,150","270,969","246,780","258,804","273,289","255,492","274,642","265,013",0,0,0,0,0,0,0,0,0,0,0,"240,263","253,944","221,570","216,298","221,229","191,756","203,111","219,340","204,744","217,440","218,970",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Juan NHS,"1,086,104","1,281,528","1,278,407","1,198,105","1,072,829","1,054,492","1,167,558","1,025,407","1,135,577","1,069,673","1,136,968",0,0,0,0,0,0,0,0,0,0,0,"2,119,081","2,544,855","2,594,259","2,419,380","2,094,264","2,081,322","2,397,920","1,980,751","2,170,786","2,098,337","2,250,096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Monica Mountains NRA,"469,344","532,898","469,376","447,776","525,859","447,190","534,378","577,686","419,374","501,573","492,545","44,880","44,880","44,880","44,880","44,880","44,880","44,880","44,880","44,880","1,080","40,500","972,311","1,191,907","910,984","891,920","1,059,426","1,012,003","1,092,984","1,188,667","741,298","986,004","1,004,750","359,040","359,040","359,040","359,040","359,040","359,040","359,040","359,040","359,040","359,040","359,040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,144,144,144,144,144,144,144,144,144,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saratoga NHP,"163,914","154,897","142,812","106,862","114,007","98,394","99,581","106,708","88,834","89,366","116,538","214,569","235,988","176,253","152,725","111,502","112,143","120,710","113,628","126,221","120,433","148,417","416,326","385,724","379,636","293,296","302,958","264,599","271,574","286,390","248,237","263,332","311,207","17,164","18,879","14,100","12,217","8,921","8,972","9,658","9,091","10,100","9,634","11,874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saugus Iron Works NHS,"17,713","17,017","17,243","14,001","16,316","14,522","11,153","4,377","12,433","10,529","13,530","45,625","45,625","45,625","45,625","45,625","45,625","45,625","45,625","45,625","45,625","45,625","26,573","25,528","25,867","21,004","24,476","21,784","16,733","6,568","18,651","15,796","20,298","4,566","4,566","4,566","4,566","4,566","4,566","4,566","4,566","4,566","4,566","4,566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scotts Bluff NM,"119,404","113,135","111,293","105,611","107,715","99,567","98,352","111,890","111,849","121,391","110,021",0,0,0,0,0,0,0,0,0,0,0,"226,868","214,956","211,457","200,659","204,657","189,173","186,870","212,592","212,512","230,640","209,038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
