Park Name,1980 Recreational Visits,1981 Recreational Visits,1982 Recreational Visits,1983 Recreational Visits,1984 Recreational Visits,1985 Recreational Visits,1986 Recreational Visits,1987 Recreational Visits,1988 Recreational Visits,1989 Recreational Visits,1980 - 1989 Average Recreational Visits,1980 Non-Recreational Visits,1981 Non-Recreational Visits,1982 Non-Recreational Visits,1983 Non-Recreational Visits,1984 Non-Recreational Visits,1985 Non-Recreational Visits,1986 Non-Recreational Visits,1987 Non-Recreational Visits,1988 Non-Recreational Visits,1989 Non-Recreational Visits,1980 - 1989 Average Non-Recreational Visits,1980 Recreational Hours,1981 Recreational Hours,1982 Recreational Hours,1983 Recreational Hours,1984 Recreational Hours,1985 Recreational Hours,1986 Recreational Hours,1987 Recreational Hours,1988 Recreational Hours,1989 Recreational Hours,1980 - 1989 Average Recreational Hours,1980 Non-Recreational Hours,1981 Non-Recreational Hours,1982 Non-Recreational Hours,1983 Non-Recreational Hours,1984 Non-Recreational Hours,1985 Non-Recreational Hours,1986 Non-Recreational Hours,1987 Non-Recreational Hours,1988 Non-Recreational Hours,1989 Non-Recreational Hours,1980 - 1989 Average Non-Recreational Hours,1980 Concessioner Lodging,1981 Concessioner Lodging,1982 Concessioner Lodging,1983 Concessioner Lodging,1984 Concessioner Lodging,1985 Concessioner Lodging,1986 Concessioner Lodging,1987 Concessioner Lodging,1988 Concessioner Lodging,1989 Concessioner Lodging,1980 - 1989 Average Concessioner Lodging,1980 Concessioner Camping,1981 Concessioner Camping,1982 Concessioner Camping,1983 Concessioner Camping,1984 Concessioner Camping,1985 Concessioner Camping,1986 Concessioner Camping,1987 Concessioner Camping,1988 Concessioner Camping,1989 Concessioner Camping,1980 - 1989 Average Concessioner Camping,1980 Tent Overnights,1981 Tent Overnights,1982 Tent Overnights,1983 Tent Overnights,1984 Tent Overnights,1985 Tent Overnights,1986 Tent Overnights,1987 Tent Overnights,1988 Tent Overnights,1989 Tent Overnights,1980 - 1989 Average Tent Overnights,1980 RV Overnights,1981 RV Overnights,1982 RV Overnights,1983 RV Overnights,1984 RV Overnights,1985 RV Overnights,1986 RV Overnights,1987 RV Overnights,1988 RV Overnights,1989 RV Overnights,1980 - 1989 Average RV Overnights,1980 Backcountry Overnights,1981 Backcountry Overnights,1982 Backcountry Overnights,1983 Backcountry Overnights,1984 Backcountry Overnights,1985 Backcountry Overnights,1986 Backcountry Overnights,1987 Backcountry Overnights,1988 Backcountry Overnights,1989 Backcountry Overnights,1980 - 1989 Average Backcountry Overnights,1980 Non-recreational Overnights,1981 Non-recreational Overnights,1982 Non-recreational Overnights,1983 Non-recreational Overnights,1984 Non-recreational Overnights,1985 Non-recreational Overnights,1986 Non-recreational Overnights,1987 Non-recreational Overnights,1988 Non-recreational Overnights,1989 Non-recreational Overnights,1980 - 1989 Average Non-recreational Overnights,1980 Miscellaneous Overnights,1981 Miscellaneous Overnights,1982 Miscellaneous Overnights,1983 Miscellaneous Overnights,1984 Miscellaneous Overnights,1985 Miscellaneous Overnights,1986 Miscellaneous Overnights,1987 Miscellaneous Overnights,1988 Miscellaneous Overnights,1989 Miscellaneous Overnights,1980 - 1989 Average Miscellaneous Overnights
Hampton NHS,"60,700","49,729","80,111","83,064","82,742","69,970","45,118","26,921","25,434","31,451","55,524",480,480,480,480,480,480,480,516,549,550,498,"101,284","86,894","79,659","70,717","84,196","65,772","38,193","33,718","30,948","37,688","62,907","1,920","1,920","1,920","1,920","1,920","1,920","1,920",556,549,550,"1,510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harpers Ferry NHP,"549,997","589,288","682,386","600,823","673,944","566,661","907,747","916,361","697,230","624,168","680,861","158,931","169,703","198,257","190,395","206,289","157,351",0,0,0,0,"108,093","2,199,988","2,222,534","2,729,544","2,549,468","2,695,704","2,266,644","3,630,988","3,685,444","2,788,920","2,496,672","2,726,591","39,735","42,427","48,805","50,060","51,573","95,916",0,0,0,0,"32,852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry S Truman NHS,,,,,"100,165","114,686","114,102","101,685","125,700","115,568","111,984",,,,,0,0,0,0,0,0,0,,,,,"71,572","81,500","81,843","75,606","89,732","84,420","80,779",,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0
Hawaii Volcanoes NP,"1,692,338","1,931,852","1,995,397","2,247,974","2,008,608","816,652","898,023","1,006,058","983,007","1,056,188","1,463,610","675,573","437,055","630,689","573,288","589,230","485,241","609,219","866,537","950,559","1,169,391","698,678","9,223,577","10,218,759","10,428,333","11,505,158","10,684,195","5,963,077","3,373,358","3,532,441","3,593,478","3,692,843","7,221,522","223,910","139,202","210,018","190,905","195,909","147,389","202,869","288,557","316,536","389,408","230,470","32,850","31,856","31,685","30,715","32,441","30,202","32,755","34,632","33,646","35,062","32,584",0,0,0,0,0,0,0,0,0,0,0,"4,866","4,374","7,618","10,333","7,568","7,204","8,028","7,602","10,254","9,574","7,742","1,698","1,610","3,053","3,094","2,670","2,688","2,248","1,709","1,197",900,"2,087","5,988","8,444","4,624","4,660","3,641","3,661","4,056","3,616","4,393","3,806","4,689",0,0,0,0,0,0,0,0,0,0,0,"42,903","39,828","38,014","42,002","42,191","48,180","56,966","60,400","60,711","64,665","49,586"
Herbert Hoover NHS,"212,702","256,910","254,334","242,562","226,429","207,845","223,940","218,664","310,220","299,831","245,344","18,000","18,000","18,000","18,000","18,000","18,000","18,000","18,000","18,000","18,000","18,000","212,702","256,890","254,334","242,562","226,429","207,845","223,940","218,664","310,220","299,831","245,342","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Home of Franklin D. Roosevelt NHS,"316,535","272,129","268,269","212,494","205,405","214,011","204,098","190,582","176,015","181,073","224,061",0,0,0,0,0,0,0,0,0,0,0,"500,856","501,206","364,844","388,709","431,492","444,004","411,006","380,928","374,798","380,700","417,854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Homestead NM of America,"16,278","16,421","18,971","22,608","21,849","21,268","38,276","42,671","34,838","37,393","27,057",0,0,0,0,0,0,0,0,0,0,0,"18,362","18,922","22,106","26,447","25,069","24,437","45,694","40,392","35,714","38,288","29,543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hopewell Culture NHP,"57,151","59,737","43,606","43,013","42,420","39,632","43,854","46,750","44,592","42,422","46,318",388,791,445,326,118,0,0,0,0,0,207,"36,777","39,369","35,374","34,210","35,953","35,193","36,565","39,862","39,157","36,879","36,934",294,"1,133",342,166,46,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,2
Hopewell Furnace NHS,"163,074","143,430","150,975","162,159","149,820","154,027","138,638","128,870","130,420","103,195","142,461","1,630","1,433","1,527","1,622","1,498","1,538","1,388","1,288","1,183",600,"1,371","195,616","172,116","181,170","191,650","179,784","184,833","166,367","154,644","156,503","123,834","170,652","1,957","1,721","1,811","1,946","1,797","1,844","1,665","1,548","1,419",300,"1,601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Horseshoe Bend NMP,"44,323","78,388","57,539","62,514","62,374","62,549","61,203","47,688","65,467","100,863","64,291","254,685","586,824","572,286","353,580","424,805","437,206","393,863","453,003","460,783","577,025","451,406","107,129","197,002","158,670","153,622","139,325","147,540","146,831","120,838","158,182","242,998","157,214","14,482","29,339","28,418","17,679","21,241","21,860","19,694","22,649","23,037","28,852","22,725",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hot Springs NP,"1,160,588","1,177,911","1,015,580","1,160,008","1,071,853","1,112,764","1,175,170","1,101,242","1,185,772","1,272,771","1,143,366","4,109,050","4,124,083","4,024,157","4,049,243","4,345,195","4,124,841","4,438,740","4,205,101","4,215,331","4,511,933","4,214,767","983,797","1,049,670","955,452","1,003,086","894,971","926,371","952,519","853,032","889,032","872,041","937,997","410,515","412,402","402,413","404,921","434,516","412,449","443,850","420,509","421,528","451,189","421,429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,486","2,069","1,774","4,596","4,311","4,571","4,006","3,738","3,626","2,912","3,309","5,975","6,658","6,237","12,242","10,980","11,775","11,392","8,767","9,554","7,553","9,113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hovenweep NM,"13,591","13,628","13,532","13,837","14,322","14,601","15,583","18,579","22,134","26,798","16,661",166,71,713,491,524,376,556,533,432,503,437,"66,911","65,508","67,415","63,741","70,549","69,207","75,066","92,876","97,751","119,932","78,896",937,130,"2,221","2,018",563,376,"2,068","1,759","1,347","2,377","1,380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,106","1,042","1,073",839,764,631,692,870,917,"1,593",953,"1,567","1,731","1,876","1,836","1,873","1,886","2,062","2,603","2,533","2,649","2,062",0,0,0,0,0,0,0,0,0,0,0,0,0,26,89,48,27,214,160,97,79,74,0,0,0,0,0,0,0,0,0,0,0
Hubbell Trading Post NHS,"106,358","164,551","161,461","147,318","144,755","120,473","138,811","132,047","148,412","172,873","143,706","4,584","4,584","4,584","4,584","4,584","4,584","4,584","4,584","4,584","4,584","4,584","38,226","57,861","56,645","52,236","50,664","51,075","71,719","68,225","76,678","89,317","61,265","1,056","1,056","1,056","1,056","1,056","1,056","1,056","1,056","1,056","1,056","1,056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Independence NHP,"2,033,208","1,567,871","4,318,501","4,767,889","4,827,270","4,867,399","4,964,318","7,300,123","5,362,893","5,174,682","4,518,415","2,233,583","2,260,626",0,0,0,0,0,0,0,0,"449,421","2,162,261","1,677,274","2,212,367","2,506,683","2,409,518","2,290,810","2,678,108","5,703,470","2,529,655","2,645,373","2,681,552","85,225","88,985",0,0,0,0,0,0,0,0,"17,421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana Dunes NP,"1,222,874","1,023,436","1,066,573","1,510,630","1,560,428","1,800,326","1,676,583","1,576,238","1,885,376","1,791,902","1,511,437","411,750","341,275","347,695","352,225","353,190","344,016","344,016","338,786","362,828","350,404","354,619","3,344,867","2,665,205","2,822,602","3,971,441","4,038,310","4,540,235","3,353,166","3,890,001","4,655,238","4,391,010","3,767,208","7,411,500","6,142,950","173,844","176,099","176,591","172,009","172,007","169,396","181,418","175,203","1,495,102",0,"2,635","2,526","1,491",0,0,0,0,0,0,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"411,250","341,185",0,0,0,0,0,0,0,0,"75,244",0,0,0,0,0,0,0,0,0,0,0
Isle Royale NP,"14,977","14,558","13,238","12,928","11,814","16,775","26,122","31,760","26,593","27,133","19,590",19,6,12,45,"4,830","1,061",76,198,59,315,662,"1,477,928","1,407,562","1,342,939","1,298,556","1,141,957","1,267,661","1,334,580","1,281,508","1,255,557","1,294,436","1,310,268","11,560","10,332","6,656","7,788","20,349","24,495","35,208","35,976","29,280","26,992","20,864","8,970","9,564","9,660","8,294","7,894","9,319","10,388","5,993","6,690","6,562","8,333",282,505,"1,537","1,219","1,704","1,415","1,745","1,243","2,368","1,434","1,345","19,740","6,870","5,985","6,665","6,118","6,433","5,918","6,292","5,932","6,446","7,640",0,0,0,0,0,0,0,0,0,0,0,"28,043","37,853","35,929","35,221","30,864","32,262","33,228","33,251","31,807","33,977","33,244",531,429,331,322,663,"1,009","1,465","1,498","1,217","1,124",859,"2,303","1,842","1,404","1,084","2,576","2,751","3,392","4,812","4,016","3,982","2,816"
Jean Lafitte NHP & PRES,"271,217","375,883","377,209","535,196","849,004","713,850","838,881","1,017,670","1,023,819","1,025,164","702,789","9,780","10,600","15,006","142,839","372,462","317,750","342,180","405,821","352,376","392,350","236,116","258,274","374,434","392,028","452,828","548,897","523,654","1,019,821","1,655,047","1,621,909","1,667,753","851,465",983,"2,394","4,520","42,418","92,026","78,026","84,130","100,039","86,668","96,266","58,747",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jewel Cave NM,"90,198","105,448","87,417","89,412","101,578","128,650","134,767","141,749","126,635","130,950","113,680",329,266,240,233,422,426,208,288,396,302,311,"129,595","144,482","127,758","133,053","145,697","160,832","179,916","200,025","189,935","199,927","161,122",329,266,240,233,422,426,217,288,396,302,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy Carter NHS,,,,,,,,,"22,857","34,520","28,689",,,,,,,,,0,0,0,,,,,,,,,"11,429","17,263","14,346",,,,,,,,,0,0,0,,,,,,,,,0,0,0,,,,,,,,,0,0,0,,,,,,,,,0,0,0,,,,,,,,,0,0,0,,,,,,,,,0,0,0,,,,,,,,,0,0,0,,,,,,,,,0,0,0
"John D. Rockefeller, Jr. MEM PKWY","1,303,756","1,515,176","1,495,262","1,105,434","1,051,297","1,082,832","1,089,092","1,226,519","796,468","1,153,981","1,181,982",0,0,0,"11,086","11,125","11,338","11,455","12,834","8,564","12,174","7,858","2,128,723","2,554,253","2,646,630","2,564,695","2,408,148","2,206,372","2,348,947","2,461,503","2,115,954","2,527,331","2,396,256",0,0,0,"2,773","2,782","2,838","2,865","3,210","2,143","3,044","1,966","23,759","26,935","23,981","24,682","21,558","23,117","27,290","28,396","26,993","45,982","27,269","40,047","54,133","62,218","30,819","37,871","27,180","29,775","25,488","32,253","20,200","35,998","3,891","2,169","1,758","2,075","3,838","4,361","4,556","5,776","5,358","3,815","3,760","3,549","3,138","3,703","2,940","5,087","2,653","2,619","3,280","2,505",0,"2,947",168,380,209,286,204,356,310,197,108,256,247,0,0,0,0,0,0,0,0,0,0,0,"4,880","4,421","4,257","5,910",166,90,122,360,138,135,"2,048"
John Day Fossil Beds NM,"101,167","111,410","106,123","109,694","101,783","101,566","103,328","117,346","126,928","134,710","111,406",0,0,0,0,0,0,"1,356","1,356","1,356","1,356",542,"56,703","60,674","56,892","58,654","54,357","53,344","55,212","61,756","65,552","68,131","59,128",0,0,0,0,0,0,138,138,138,138,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,90,12,16,57,36,27,0,0,0,39,380,342,321,254,243,183,244,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,174,166,60
John F. Kennedy NHS,"17,299","17,757","16,829","18,269","18,907","17,438","18,632","15,951","15,496","14,640","17,122",0,0,0,0,0,0,0,0,0,0,0,"5,765","5,917","5,609","6,078","6,298","5,815","6,209","5,568","7,747","7,316","6,232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Muir NHS,"27,449","27,070","33,015","28,118","32,207","33,954","38,051","33,712","35,923","33,358","32,286","1,266","1,525","1,899","2,057","2,097","2,030","1,662","1,756","1,903","1,163","1,736","54,630","49,636","60,978","52,019","60,131","54,531","64,076","60,085","59,170","61,662","57,692",319,382,474,514,821,623,417,440,474,293,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,553,428,438,375,380,363,381,235,530,431
Johnstown Flood NMEM,"33,164","36,124","44,183","38,064","56,560","50,796","51,996","69,414","123,253","333,283","83,684",308,344,424,374,565,501,510,807,"1,244","3,056",813,"22,114","25,026","30,107","26,542","46,584","48,397","49,862","67,601","136,232","392,061","84,453",308,344,424,374,565,501,510,807,"1,244","3,056",813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua Tree NP,"545,357","612,966","673,201","671,426","663,798","641,172","783,224","830,085","955,246","990,214","736,669","2,365","2,521","2,909","2,918","2,757","2,826","3,075","3,371","3,712","4,041","3,050","10,134,638","8,447,129","8,661,771","9,434,017","9,766,462","8,755,750","10,184,556","11,228,043","12,093,457","13,588,922","10,229,475","10,001","7,995","8,868","13,518","8,810","6,571","7,432","8,638","8,877","9,428","9,014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"55,656","53,634","62,339","65,880","66,842","66,714","74,826","77,370","72,512","85,130","68,090","72,696","66,651","70,371","75,207","75,544","68,195","70,222","71,643","67,343","70,186","70,806","2,241","1,854","2,782","2,387","1,563","1,455","2,641","3,369","3,304","3,410","2,501",0,0,0,0,0,0,0,0,0,0,0,"27,192","34,788","29,049","27,135","13,392","13,630","21,386","36,730","43,612","52,540","29,945"
Kaloko Honokohau NHP,,,,,,,,,"12,462","17,354","14,908",,,,,,,,,0,0,0,,,,,,,,,"6,231","8,616","7,424",,,,,,,,,0,0,0,,,,,,,,,0,0,0,,,,,,,,,0,0,0,,,,,,,,,0,0,0,,,,,,,,,0,0,0,,,,,,,,,0,0,0,,,,,,,,,0,0,0,,,,,,,,,0,0,0
Katmai NP & PRES,"11,824","13,115","14,377","11,182","20,074","25,142","41,663","38,212","45,710","40,247","26,155",44,25,106,157,255,198,113,98,20,"9,007","1,002","231,495","239,026","187,776","457,912","885,136","393,505","468,161","477,121","408,884","537,969","428,699","3,355","1,070","3,641","1,256","1,940","1,304","1,872","1,632","1,032","86,576","10,368","2,772","2,947","2,918","2,908","3,596","3,828","3,634","4,334","3,231","3,740","3,391",0,0,0,0,0,0,0,0,0,0,0,"1,589","2,396","2,751",769,"2,588",674,"2,368","2,253","3,157","3,227","2,177",0,0,0,0,12,0,0,0,0,0,1,"1,328","1,339","1,739",190,367,387,"2,564","2,038","3,079","2,901","1,593",138,61,235,157,235,165,78,68,9,"2,172",332,292,290,245,20,0,0,0,13,141,30,103
Kenai Fjords NP,,,"16,118","24,048","30,703","35,758","54,296","60,428","59,017","75,557","44,491",,,465,360,254,480,470,646,516,"1,939",641,,,"41,312","53,497","52,153","81,080","126,031","141,315","91,074","112,772","87,404",,,"15,116","20,502","9,722","44,912","23,664","22,544","2,053","4,079","17,824",,,27,126,16,0,0,0,74,91,42,,,0,0,0,0,0,0,8,76,11,,,0,0,0,0,340,769,271,243,203,,,0,0,0,0,0,0,35,0,4,,,478,451,561,"1,430","1,762","1,934",7,427,881,,,669,"1,018",121,961,814,634,0,18,529,,,0,24,0,160,294,578,34,63,144
Kennesaw Mountain NBP,"934,778","1,009,433","963,835","946,672","913,604","776,340","665,582","749,043","693,389","762,422","841,510","5,748,000","5,748,000","5,748,000","1,508,910","1,513,054","1,508,906","1,508,910","1,508,910","1,513,044","1,508,910","2,781,464","2,263,544","2,402,681","2,110,876","2,305,035","2,176,479","1,489,029","1,772,560","1,982,843","1,858,852","2,083,303","2,044,520","287,940","287,940","287,940","241,427","242,089","241,427","242,083","241,420","242,035","259,566","257,387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,160,25,"3,603","5,731",0,500,18,159,0,0,29,0,"1,004"
Kings Canyon NP,"819,065","776,850","831,044","765,755","937,262","874,456","1,028,785","1,081,172","1,007,695","1,037,349","915,943","4,730","3,567","3,764","3,691","3,253","2,880","2,102","4,494","4,336","3,587","3,640","27,616,986","25,996,818","28,176,694","25,653,797","30,487,339","28,467,759","33,552,744","35,365,680","32,844,027","34,115,830","30,227,767","18,920","14,268","15,056","14,764","13,012","11,520","8,408","17,976","17,344","14,348","14,562","22,377","24,408","23,788","22,092","22,196","25,168","25,752","26,769","27,257","28,084","24,789",0,0,0,0,0,0,0,0,0,0,0,"97,297","103,838","88,319","99,991","65,324","100,542","90,911","84,136","110,663","129,826","97,085","85,485","92,848","69,442","66,500","87,220","70,031","76,707","87,653","71,433","67,446","77,477","137,636","92,294","81,894","103,033","97,636","73,582","74,032","85,204","77,904","64,143","88,736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kings Mountain NMP,"214,931","223,851","213,630","224,512","232,275","212,605","221,157","218,080","240,349","228,591","222,998","214,931","223,851","213,630","224,512","232,275","212,605","221,157","218,080","240,349","228,590","222,998","207,539","196,298","187,160","155,562","211,862","209,146","202,822","206,396","212,579","204,262","199,363","35,820","37,293","35,501","38,053","38,708","35,433","36,857","36,346","40,063","38,099","37,217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,52,75,49,124,71,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klondike Gold Rush NHP Alaska,,,"49,688","52,155","61,752","81,954","100,649","102,155","105,590","87,736","80,210",,,954,570,775,"3,725","1,021","1,029","1,063",943,"1,260",,,"206,248","161,228","167,406","148,298","176,674","193,487","186,283","175,468","176,887",,,"1,328","1,942","2,162","6,340","1,790","1,954","2,082","1,828","2,428",,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,"1,696",903,"1,615","1,381","1,543","2,183","2,005","1,712","1,630",,,"1,713",711,945,958,974,"1,225","1,100",956,"1,073",,,"3,328","2,691","2,736","2,332","1,889","2,155","2,351","2,477","2,495",,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
Klondike Gold Rush NHP Seattle,"48,442","56,182","53,084","52,551","62,830","59,847","55,561","49,617","64,657","67,182","56,995",0,0,0,0,0,0,0,0,0,0,0,"24,222","28,101","26,540","26,275","31,415","29,923","27,781","24,812","32,328","33,591","28,499",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knife River Indian Villages NHS,,"4,616","4,858","8,373","7,895","12,391","11,757","16,265","16,912","18,824","11,321",,337,242,547,762,"2,071","2,573","2,234","2,498","1,794","1,451",,"6,678","8,069","12,737","14,169","20,672","20,818","28,527","28,470","30,518","18,962",,185,123,275,384,"1,039","1,290","1,615","1,252",873,782,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,8,135,0,221,137,95,0,66,,0,0,0,0,32,0,0,0,0,4,,0,0,0,0,115,0,0,0,0,13
Kobuk Valley NP,,,"3,775","2,365","1,075","1,305","1,085",230,"2,275","1,970","1,760",,,"4,305","2,810","7,015","6,540","4,550","5,090","5,635","4,735","5,085",,,"44,425","18,970","7,670","9,660","7,630","1,770","17,440","14,960","15,316",,,"107,330","32,480","63,590","58,350","38,240","44,100","48,450","40,150","54,086",,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,895,100,145,240,185,120,640,355,335,,,650,"1,115",440,"1,080","1,080",640,"1,430",700,892,,,0,0,0,0,0,0,0,0,0
